region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
EIC,EIC_offshorewind_class12_moderate_floating_1_1,1,1,103,28463.336471319326,0.0,9126.486964251917,0.0,0.0,0.0,0.0,0.0,0.0,7980.0021722163365,0.0,5783.288465827638,0.0,0.0,0.0,13763.290638043974,37589.82343557124,-23826.532797527267
EIC,EIC_offshorewind_class12_moderate_floating_1_6,1,6,104,26812.514508696866,0.0,8734.16822578698,0.0,0.0,0.0,0.0,0.0,0.0,5629.226223805561,0.0,4934.334562776929,0.0,0.0,0.0,10563.56078658249,35546.682734483846,-24983.121947901356
EIC,EIC_offshorewind_class12_moderate_floating_1_7,1,7,105,31049.230368982953,0.0,9448.381054854737,0.0,0.0,0.0,0.0,0.0,0.0,7024.505201778983,0.0,6352.95726137579,0.0,0.0,0.0,13377.462463154774,40497.61142383769,-27120.148960682916
EIC,EIC_offshorewind_class12_moderate_floating_1_18,1,18,106,29283.37409431418,0.0,9074.232202769615,0.0,0.0,0.0,0.0,0.0,0.0,6899.570201102614,0.0,5340.0102953832165,0.0,0.0,0.0,12239.58049648583,38357.606297083796,-26118.025800597963
EIC,EIC_offshorewind_class12_moderate_floating_1_19,1,19,107,20417.172550521194,0.0,6884.477854265024,0.0,0.0,0.0,0.0,0.0,0.0,2021.322868057346,0.0,596.9799031021972,0.0,0.0,0.0,2618.302771159543,27301.650404786218,-24683.347633626676
EIC,EIC_offshorewind_class12_moderate_floating_1_38,1,38,108,21680.136142448562,0.0,7375.923018211736,0.0,0.0,0.0,0.0,0.0,0.0,1215.4379933954372,0.0,1536.2347369640286,0.0,0.0,0.0,2751.6727303594657,29056.059160660297,-26304.38643030083
EIC,EIC_offshorewind_class12_moderate_floating_1_39,1,39,109,24731.888682670364,0.0,4205.737297615131,0.0,0.0,0.0,0.0,0.0,0.0,2357.5176177754365,0.0,1296.513239311003,0.0,0.0,0.0,3654.0308570864395,28937.625980285495,-25283.595123199055
EIC,EIC_offshorewind_class12_moderate_floating_1_68,1,68,110,26129.105250134373,0.0,3988.484962243978,0.0,0.0,0.0,0.0,0.0,0.0,1856.1269152333189,0.0,1178.798900216361,0.0,0.0,0.0,3034.92581544968,30117.590212378353,-27082.664396928674
EIC,EIC_offshorewind_class12_moderate_floating_1_69,1,69,111,21546.37098045114,0.0,6971.76956279417,0.0,0.0,0.0,0.0,0.0,0.0,913.7208778824919,0.0,1875.9153626763066,0.0,0.0,0.0,2789.6362405587984,28518.14054324531,-25728.504302686513
EIC,EIC_offshorewind_class12_moderate_floating_0_0,1,0,112,28694.3711793772,0.0,9653.809984323725,0.0,0.0,0.0,0.0,0.0,0.0,7063.089140850699,0.0,5281.004956809667,0.0,0.0,0.0,12344.094097660367,38348.18116370092,-26004.087066040556
EIC,EIC_offshorewind_class12_moderate_floating_0_1,1,1,113,28463.336471319326,0.0,9126.486964251917,0.0,0.0,0.0,0.0,0.0,0.0,7980.002172216338,0.0,5783.288465827638,0.0,0.0,0.0,13763.290638043976,37589.82343557124,-23826.532797527267
EIC,EIC_offshorewind_class12_moderate_floating_0_8,1,8,114,26812.514508696848,0.0,8734.168225786972,0.0,0.0,0.0,0.0,0.0,0.0,5629.22622380556,0.0,4934.334562776925,0.0,0.0,0.0,10563.560786582486,35546.682734483824,-24983.121947901338
EIC,EIC_offshorewind_class12_moderate_floating_0_9,1,9,115,31049.230368982953,0.0,9448.381054854737,0.0,0.0,0.0,0.0,0.0,0.0,7024.505201778982,0.0,6352.95726137579,0.0,0.0,0.0,13377.462463154772,40497.61142383769,-27120.14896068292
EIC,EIC_offshorewind_class12_moderate_floating_0_28,1,28,116,29283.374094314193,0.0,9074.23220276962,0.0,0.0,0.0,0.0,0.0,0.0,6899.570201102614,0.0,5340.010295383219,0.0,0.0,0.0,12239.580496485833,38357.60629708381,-26118.025800597978
EIC,EIC_offshorewind_class12_moderate_floating_0_29,1,29,117,20417.172550521205,0.0,6884.477854265027,0.0,0.0,0.0,0.0,0.0,0.0,2021.3228680573466,0.0,596.9799031021977,0.0,0.0,0.0,2618.302771159544,27301.650404786233,-24683.34763362669
EIC,EIC_offshorewind_class12_moderate_floating_0_68,1,68,118,21680.136142448544,0.0,7375.923018211731,0.0,0.0,0.0,0.0,0.0,0.0,1215.4379933954365,0.0,1536.2347369640274,0.0,0.0,0.0,2751.672730359464,29056.059160660276,-26304.386430300812
EIC,EIC_offshorewind_class12_moderate_floating_0_69,1,69,119,24731.888682670386,0.0,4205.7372976151355,0.0,0.0,0.0,0.0,0.0,0.0,2357.5176177754365,0.0,1296.5132393110043,0.0,0.0,0.0,3654.030857086441,28937.62598028552,-25283.59512319908
EIC,EIC_offshorewind_class12_moderate_floating_0_138,1,138,120,26129.105250134355,0.0,3988.484962243975,0.0,0.0,0.0,0.0,0.0,0.0,1856.1269152333182,0.0,1178.7989002163602,0.0,0.0,0.0,3034.9258154496783,30117.59021237833,-27082.664396928652
EIC,EIC_offshorewind_class12_moderate_floating_0_139,1,139,121,21546.370980451124,0.0,6971.769562794165,0.0,0.0,0.0,0.0,0.0,0.0,913.7208778824917,0.0,1875.915362676305,0.0,0.0,0.0,2789.6362405587965,28518.14054324529,-25728.50430268649
TRE,TRE_naturalgas_ccavgcf_moderate_0,2,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE,TRE_naturalgas_ctavgcf_moderate_0,2,0,123,4.836155554266359e7,0.0,2.8754853376254573e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711631624997184e7,0.0,0.0,0.0,7.711631624997184e7,7.711640891891816e7,-92.66894632577896
TRE,TRE_battery_moderate_0,2,0,124,1.1661953219250108e6,2.263270677497623e6,358176.96333299496,695094.2163871966,11464.92575876714,0.0,13545.51715096276,0.0,123816.96342683799,3.6949433069796422e6,0.0,803037.2900441468,0.0,0.0,0.0,4.497980597023789e6,4.631564585479393e6,-133583.98845560383
TRE,TRE_naturalgas_ccccsavgcf_conservative_0,2,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE,TRE_advnuclear_atb_moderate_0,2,0,126,165390.88218141728,0.0,0.0,0.0,5323.5661442210985,14285.902217724586,0.0,4465.932065773266,0.0,64426.750998229705,0.0,20699.19533418655,0.0,0.0,0.0,85125.94633241625,189466.28260913622,-104340.33627671997
TRE,TRE_storage_metalair_advanced_0,2,0,127,474916.1762396621,0.0,417286.1260917474,0.0,0.0,0.0,0.0,0.0,1.678981541346928e6,1.358251134315272e7,0.0,0.0,0.0,0.0,0.0,1.358251134315272e7,2.5711838436783375e6,1.1011327499474384e7
TRE,TRE_landbasedwind_class1_moderate_0,2,0,128,1.0859347692985618e9,0.0,7.529709391278718e8,0.0,0.0,0.0,0.0,0.0,4.621506241493211e8,2.2966324129346457e9,0.0,0.0,0.0,0.0,0.0,2.2966324129346457e9,2.3010563325757546e9,-4.42391964110899e6
TRE,TRE_landbasedwind_class1_moderate_1,2,1,129,1.590947856658176e9,0.0,9.993509961095668e8,0.0,0.0,0.0,0.0,0.0,7.20255173085375e8,3.2123291308046274e9,0.0,0.0,0.0,0.0,0.0,3.2123291308046274e9,3.3105540258531175e9,-9.822489504849005e7
TRE,TRE_landbasedwind_class1_moderate_2,2,2,130,1.1390634059061518e9,0.0,7.96128121331777e8,0.0,0.0,0.0,0.0,0.0,4.380156383504637e8,2.309767155514111e9,0.0,0.0,0.0,0.0,0.0,2.309767155514111e9,2.3732071655883927e9,-6.344001007428169e7
TRE,TRE_landbasedwind_class1_moderate_3,2,3,131,2.3455671314172824e6,0.0,1.4650946523015194e6,0.0,0.0,0.0,0.0,0.0,804861.5289759756,4.34159787922874e6,0.0,0.0,0.0,0.0,0.0,4.34159787922874e6,4.615523312694778e6,-273925.43346603774
TRE,TRE_landbasedwind_class1_moderate_4,2,4,132,1.9588801469355237e6,0.0,1.4199890467688756e6,0.0,0.0,0.0,0.0,0.0,751283.4613803505,3.9353987684648773e6,0.0,0.0,0.0,0.0,0.0,3.9353987684648773e6,4.1301526550847497e6,-194753.8866198724
TRE,TRE_landbasedwind_class1_moderate_5,2,5,133,6.051678185165808e8,0.0,3.7628103310219026e8,0.0,0.0,0.0,0.0,0.0,2.0932357958276638e8,1.1287717890017638e9,0.0,0.0,0.0,0.0,0.0,1.1287717890017638e9,1.1907724312015374e9,-6.200064219977355e7
TRE,TRE_landbasedwind_class1_moderate_6,2,6,134,211231.75518134004,0.0,146711.66302859463,0.0,0.0,0.0,0.0,0.0,88131.70911755248,409595.59708909085,0.0,0.0,0.0,0.0,0.0,409595.59708909085,446075.12732748716,-36479.53023839631
TRE,TRE_landbasedwind_class1_moderate_7,2,7,135,8.26048380777061e8,0.0,4.512503845793716e8,0.0,0.0,0.0,0.0,0.0,3.6272045157059133e8,1.560920890911772e9,0.0,0.0,0.0,0.0,0.0,1.560920890911772e9,1.640019216927024e9,-7.909832601525187e7
TRE,TRE_landbasedwind_class1_moderate_8,2,8,136,86082.09773484143,0.0,45599.47824058056,0.0,0.0,0.0,0.0,0.0,25766.562070393884,128351.19252466016,0.0,0.0,0.0,0.0,0.0,128351.19252466016,157448.13804581587,-29096.945521155707
TRE,TRE_landbasedwind_class1_moderate_9,2,9,137,67894.92697047007,0.0,17689.051343655185,0.0,0.0,0.0,0.0,0.0,7087.971981557532,56895.55116347665,0.0,0.0,0.0,0.0,0.0,56895.55116347665,92671.9502956828,-35776.39913220614
TRE,TRE_utilitypv_class1_moderate_0,2,0,138,3.901797427542467e8,0.0,1.9718157551395285e8,0.0,0.0,0.0,0.0,0.0,5.577267325573391e8,1.101101001691179e9,0.0,0.0,0.0,0.0,0.0,1.101101001691179e9,1.1450880508255386e9,-4.39870491343596e7
TRE,TRE_utilitypv_class1_moderate_1,2,1,139,1.8819427749774764e9,0.0,9.030909424588886e8,0.0,0.0,0.0,0.0,0.0,2.5859626760305467e9,5.17264884566437e9,0.0,0.0,0.0,0.0,0.0,5.17264884566437e9,5.370996393466911e9,-1.9834754780254173e8
TRE,TRE_utilitypv_class1_moderate_2,2,2,140,419150.72254648234,0.0,191632.37027229127,0.0,0.0,0.0,0.0,0.0,535856.7261287146,1.0988988731459419e6,0.0,0.0,0.0,0.0,0.0,1.0988988731459419e6,1.1466398189474882e6,-47740.94580154633
TRE,TRE_utilitypv_class1_moderate_3,2,3,141,658150.3285323705,0.0,276739.2478569412,0.0,0.0,0.0,0.0,0.0,774211.2256247029,1.6389324543441539e6,0.0,0.0,0.0,0.0,0.0,1.6389324543441539e6,1.7091008020140147e6,-70168.34766986081
TRE,TRE_utilitypv_class1_moderate_4,2,4,142,254264.13156388374,0.0,106770.24925795059,0.0,0.0,0.0,0.0,0.0,295250.5509091034,625602.4773272631,0.0,0.0,0.0,0.0,0.0,625602.4773272631,656284.9317309377,-30682.45440367458
TRE,TRE_utilitypv_class1_moderate_5,2,5,143,1.1407728276782124e6,0.0,436030.43201353704,0.0,0.0,0.0,0.0,0.0,1.2087001993095349e6,2.669199563937435e6,0.0,0.0,0.0,0.0,0.0,2.669199563937435e6,2.785503459001284e6,-116303.89506384917
TRE,TRE_utilitypv_class1_moderate_6,2,6,144,401438.17951960687,0.0,142643.02540258586,0.0,0.0,0.0,0.0,0.0,386577.90276088344,886404.3331486458,0.0,0.0,0.0,0.0,0.0,886404.3331486458,930659.1076830762,-44254.774534430355
TRE,TRE_utilitypv_class1_moderate_7,2,7,145,140011.4009302622,0.0,54965.82420928064,0.0,0.0,0.0,0.0,0.0,149740.17399942965,325168.97955398116,0.0,0.0,0.0,0.0,0.0,325168.97955398116,344717.3991389725,-19548.419584991352
TRE,TRE_utilitypv_class1_moderate_8,2,8,146,61733.64626372335,0.0,14000.226283028238,0.0,0.0,0.0,0.0,0.0,19234.289338295617,77482.72649188066,0.0,0.0,0.0,0.0,0.0,77482.72649188066,94968.16188504722,-17485.435393166554
TRE,TRE_utilitypv_class1_moderate_9,2,9,147,87594.68574266302,0.0,27959.249423726073,0.0,0.0,0.0,0.0,0.0,71168.49196800172,171432.55320313535,0.0,0.0,0.0,0.0,0.0,171432.55320313535,186722.4271343908,-15289.873931255453
TRE,TRE_offshorewind_class3_moderate_fixed_1_0,2,0,148,19412.48765372892,0.0,10502.401616144245,0.0,0.0,0.0,0.0,0.0,0.0,4765.655676985169,0.0,842.9159937377299,0.0,0.0,0.0,5608.5716707228985,29914.889269873165,-24306.317599150265
TRE,TRE_offshorewind_class3_moderate_fixed_1_1,2,1,149,21876.787358869562,0.0,10854.956810175316,0.0,0.0,0.0,0.0,0.0,0.0,7797.654464061309,0.0,832.3807237506512,0.0,0.0,0.0,8630.03518781196,32731.744169044876,-24101.708981232914
TRE,TRE_offshorewind_class3_moderate_fixed_1_2,2,2,150,17515.721515444064,0.0,9783.975258041137,0.0,0.0,0.0,0.0,0.0,0.0,3214.6472739279106,0.0,784.669951634902,0.0,0.0,0.0,3999.3172255628124,27299.6967734852,-23300.379547922388
TRE,TRE_offshorewind_class3_moderate_fixed_1_3,2,3,151,8045.751036350266,0.0,4000.5902381325077,0.0,0.0,0.0,0.0,0.0,0.0,2089.3249585364815,0.0,194.35753633230664,0.0,0.0,0.0,2283.682494868788,12046.341274482773,-9762.658779613985
TRE,TRE_offshorewind_class3_moderate_fixed_1_4,2,4,152,17140.188953243818,0.0,9405.576927924569,0.0,0.0,0.0,0.0,0.0,0.0,2702.923927794904,0.0,382.4228470797307,0.0,0.0,0.0,3085.346774874635,26545.765881168387,-23460.419106293753
TRE,TRE_offshorewind_class3_moderate_fixed_1_5,2,5,153,19318.276414329393,0.0,9122.480656046702,0.0,0.0,0.0,0.0,0.0,0.0,6664.551541869813,0.0,668.5709943439148,0.0,0.0,0.0,7333.122536213728,28440.757070376094,-21107.634534162367
TRE,TRE_offshorewind_class3_moderate_fixed_1_6,2,6,154,21581.201709747686,0.0,10147.041294391911,0.0,0.0,0.0,0.0,0.0,0.0,7161.021551820621,0.0,670.164485119106,0.0,0.0,0.0,7831.186036939727,31728.243004139596,-23897.056967199867
TRE,TRE_offshorewind_class3_moderate_fixed_1_7,2,7,155,17812.888292495572,0.0,8850.205982823934,0.0,0.0,0.0,0.0,0.0,0.0,2820.9193287576336,0.0,276.2925251051907,0.0,0.0,0.0,3097.2118538628242,26663.094275319505,-23565.88242145668
TRE,TRE_offshorewind_class3_moderate_fixed_1_8,2,8,156,21378.305244644805,0.0,10008.036163514706,0.0,0.0,0.0,0.0,0.0,0.0,6812.41381909682,0.0,649.0307288497293,0.0,0.0,0.0,7461.4445479465485,31386.34140815951,-23924.89686021296
TRE,TRE_offshorewind_class3_moderate_fixed_1_9,2,9,157,18350.32001439235,0.0,9223.718891339033,0.0,0.0,0.0,0.0,0.0,0.0,4164.432184386183,0.0,749.8690454611587,0.0,0.0,0.0,4914.301229847341,27574.03890573138,-22659.73767588404
TRE,TRE_offshorewind_class3_moderate_fixed_0_0,2,0,158,19412.487653728927,0.0,10502.401616144249,0.0,0.0,0.0,0.0,0.0,0.0,4765.655676985169,0.0,842.9159937377302,0.0,0.0,0.0,5608.5716707228985,29914.889269873176,-24306.31759915028
TRE,TRE_offshorewind_class3_moderate_fixed_0_1,2,1,159,21876.787358869555,0.0,10854.956810175314,0.0,0.0,0.0,0.0,0.0,0.0,7797.654464061306,0.0,832.380723750651,0.0,0.0,0.0,8630.035187811956,32731.74416904487,-24101.708981232914
TRE,TRE_offshorewind_class3_moderate_fixed_0_4,2,4,160,17515.72151544405,0.0,9783.97525804113,0.0,0.0,0.0,0.0,0.0,0.0,3214.6472739279097,0.0,784.6699516349013,0.0,0.0,0.0,3999.317225562811,27299.69677348518,-23300.379547922366
TRE,TRE_offshorewind_class3_moderate_fixed_0_5,2,5,161,8045.751036350255,0.0,4000.5902381325022,0.0,0.0,0.0,0.0,0.0,0.0,2089.3249585364792,0.0,194.35753633230638,0.0,0.0,0.0,2283.6824948687854,12046.341274482758,-9762.658779613972
TRE,TRE_offshorewind_class3_moderate_fixed_0_10,2,10,162,17140.18895324382,0.0,9405.57692792457,0.0,0.0,0.0,0.0,0.0,0.0,2702.9239277949055,0.0,382.4228470797308,0.0,0.0,0.0,3085.346774874636,26545.765881168394,-23460.419106293757
TRE,TRE_offshorewind_class3_moderate_fixed_0_11,2,11,163,19318.27641432938,0.0,9122.480656046697,0.0,0.0,0.0,0.0,0.0,0.0,6664.551541869815,0.0,668.5709943439144,0.0,0.0,0.0,7333.122536213729,28440.757070376076,-21107.634534162346
TRE,TRE_offshorewind_class3_moderate_fixed_0_18,2,18,164,21581.20170974768,0.0,10147.04129439191,0.0,0.0,0.0,0.0,0.0,0.0,7161.021551820621,0.0,670.1644851191057,0.0,0.0,0.0,7831.186036939727,31728.243004139586,-23897.05696719986
TRE,TRE_offshorewind_class3_moderate_fixed_0_19,2,19,165,17812.888292495576,0.0,8850.205982823936,0.0,0.0,0.0,0.0,0.0,0.0,2820.9193287576345,0.0,276.29252510519075,0.0,0.0,0.0,3097.211853862825,26663.094275319512,-23565.88242145669
TRE,TRE_offshorewind_class3_moderate_fixed_0_28,2,28,166,21378.305244644805,0.0,10008.036163514706,0.0,0.0,0.0,0.0,0.0,0.0,6812.413819096816,0.0,649.0307288497293,0.0,0.0,0.0,7461.444547946545,31386.34140815951,-23924.896860212968
TRE,TRE_offshorewind_class3_moderate_fixed_0_29,2,29,167,18350.320014392353,0.0,9223.718891339033,0.0,0.0,0.0,0.0,0.0,0.0,4164.432184386184,0.0,749.8690454611589,0.0,0.0,0.0,4914.301229847343,27574.038905731388,-22659.737675884044
TRE,TRE_offshorewind_class12_moderate_floating_1_0,2,0,168,21189.465410997313,0.0,7255.974486018051,0.0,0.0,0.0,0.0,0.0,0.0,3629.723765529864,0.0,663.7736242280506,0.0,0.0,0.0,4293.497389757915,28445.439897015363,-24151.94250725745
TRE,TRE_offshorewind_class12_moderate_floating_1_1,2,1,169,23201.47687424107,0.0,7458.817383127926,0.0,0.0,0.0,0.0,0.0,0.0,5907.868026355819,0.0,651.9172316312064,0.0,0.0,0.0,6559.785257987025,30660.294257368998,-24100.50899938197
TRE,TRE_offshorewind_class12_moderate_floating_1_6,2,6,170,19484.377086377805,0.0,6827.015937872584,0.0,0.0,0.0,0.0,0.0,0.0,2491.459769282901,0.0,624.0669231833565,0.0,0.0,0.0,3115.5266924662574,26311.39302425039,-23195.86633178413
TRE,TRE_offshorewind_class12_moderate_floating_1_7,2,7,171,9312.2045568385,0.0,2998.339756521381,0.0,0.0,0.0,0.0,0.0,0.0,1725.2351479306715,0.0,166.03006180801606,0.0,0.0,0.0,1891.2652097386876,12310.544313359882,-10419.279103621195
TRE,TRE_offshorewind_class12_moderate_floating_1_18,2,18,172,19010.94364676473,0.0,6576.826547119019,0.0,0.0,0.0,0.0,0.0,0.0,2108.6536218625297,0.0,304.79185043105076,0.0,0.0,0.0,2413.4454722935807,25587.77019388375,-23174.32472159017
TRE,TRE_offshorewind_class12_moderate_floating_1_19,2,19,173,21073.368181085727,0.0,6529.937743900032,0.0,0.0,0.0,0.0,0.0,0.0,5254.77058813463,0.0,545.4716608829755,0.0,0.0,0.0,5800.242249017606,27603.305924985758,-21803.06367596815
TRE,TRE_offshorewind_class12_moderate_floating_1_38,2,38,174,23174.038644891163,0.0,7157.632002530634,0.0,0.0,0.0,0.0,0.0,0.0,5572.84142386054,0.0,538.8152998039917,0.0,0.0,0.0,6111.6567236645315,30331.670647421797,-24220.013923757266
TRE,TRE_offshorewind_class12_moderate_floating_1_39,2,39,175,19629.175987606148,0.0,6316.559345905362,0.0,0.0,0.0,0.0,0.0,0.0,2237.6172039338408,0.0,224.76304620671402,0.0,0.0,0.0,2462.380250140555,25945.73533351151,-23483.355083370956
TRE,TRE_offshorewind_class12_moderate_floating_1_68,2,68,176,22744.487950593153,0.0,7002.115134570888,0.0,0.0,0.0,0.0,0.0,0.0,5272.763218328801,0.0,517.5760986016476,0.0,0.0,0.0,5790.339316930448,29746.60308516404,-23956.26376823359
TRE,TRE_offshorewind_class12_moderate_floating_1_69,2,69,177,19779.874590361214,0.0,6419.770767185028,0.0,0.0,0.0,0.0,0.0,0.0,3215.808902798928,0.0,594.8773868846636,0.0,0.0,0.0,3810.686289683592,26199.645357546244,-22388.959067862652
TRE,TRE_offshorewind_class12_moderate_floating_0_0,2,0,178,21189.465410997298,0.0,7255.974486018045,0.0,0.0,0.0,0.0,0.0,0.0,3629.723765529865,0.0,663.77362422805,0.0,0.0,0.0,4293.497389757915,28445.43989701534,-24151.942507257427
TRE,TRE_offshorewind_class12_moderate_floating_0_1,2,1,179,23201.476874241067,0.0,7458.817383127925,0.0,0.0,0.0,0.0,0.0,0.0,5907.868026355813,0.0,651.9172316312062,0.0,0.0,0.0,6559.785257987019,30660.29425736899,-24100.50899938197
TRE,TRE_offshorewind_class12_moderate_floating_0_8,2,8,180,19484.377086377794,0.0,6827.015937872579,0.0,0.0,0.0,0.0,0.0,0.0,2491.459769282901,0.0,624.0669231833562,0.0,0.0,0.0,3115.5266924662574,26311.393024250374,-23195.866331784116
TRE,TRE_offshorewind_class12_moderate_floating_0_9,2,9,181,9312.204556838513,0.0,2998.3397565213854,0.0,0.0,0.0,0.0,0.0,0.0,1725.2351479306717,0.0,166.03006180801628,0.0,0.0,0.0,1891.265209738688,12310.544313359898,-10419.279103621211
TRE,TRE_offshorewind_class12_moderate_floating_0_28,2,28,182,19010.94364676472,0.0,6576.826547119016,0.0,0.0,0.0,0.0,0.0,0.0,2108.6536218625297,0.0,304.79185043105065,0.0,0.0,0.0,2413.44547229358,25587.770193883738,-23174.324721590157
TRE,TRE_offshorewind_class12_moderate_floating_0_29,2,29,183,21073.36818108571,0.0,6529.937743900026,0.0,0.0,0.0,0.0,0.0,0.0,5254.770588134624,0.0,545.471660882975,0.0,0.0,0.0,5800.242249017599,27603.305924985736,-21803.063675968137
TRE,TRE_offshorewind_class12_moderate_floating_0_68,2,68,184,23174.03864489115,0.0,7157.63200253063,0.0,0.0,0.0,0.0,0.0,0.0,5572.841423860535,0.0,538.8152998039915,0.0,0.0,0.0,6111.656723664526,30331.67064742178,-24220.01392375725
TRE,TRE_offshorewind_class12_moderate_floating_0_69,2,69,185,19629.175987606144,0.0,6316.559345905361,0.0,0.0,0.0,0.0,0.0,0.0,2237.6172039338417,0.0,224.76304620671385,0.0,0.0,0.0,2462.3802501405553,25945.735333511504,-23483.35508337095
TRE,TRE_offshorewind_class12_moderate_floating_0_138,2,138,186,22744.487950593153,0.0,7002.115134570888,0.0,0.0,0.0,0.0,0.0,0.0,5272.763218328801,0.0,517.5760986016476,0.0,0.0,0.0,5790.339316930448,29746.60308516404,-23956.26376823359
TRE,TRE_offshorewind_class12_moderate_floating_0_139,2,139,187,19779.87459036122,0.0,6419.770767185029,0.0,0.0,0.0,0.0,0.0,0.0,3215.808902798929,0.0,594.8773868846638,0.0,0.0,0.0,3810.686289683593,26199.64535754625,-22388.95906786266
WECC,WECC_naturalgas_ccavgcf_moderate_0,3,0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC,WECC_naturalgas_ctavgcf_moderate_0,3,0,189,4.067117649989807e8,0.0,1.8735488329959407e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94066555458774e8,0.0,0.0,0.0,5.94066555458774e8,5.940666482985748e8,-92.83980083465576
WECC,WECC_battery_moderate_0,3,0,190,4.45147269423864e8,1.9299757924660401e9,1.3121730469355065e8,5.688856325922343e8,8.071345981397346e6,0.0,9.536089297442295e6,0.0,1.7543681635944024e8,2.8567817156845374e9,0.0,4.113566773056585e8,0.0,0.0,0.0,3.2681383929901958e9,3.2682702508139687e9,-131857.82377290726
WECC,WECC_naturalgas_ccccsavgcf_conservative_0,3,0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WECC,WECC_advnuclear_atb_moderate_0,3,0,192,209915.04527843738,0.0,0.0,0.0,7296.619757599591,19580.633273457042,0.0,4451.724578205594,0.0,101580.22855978034,0.0,31061.357634568732,0.0,0.0,0.0,132641.58619434907,241244.0228876996,-108602.43669335052
WECC,WECC_storage_metalair_advanced_0,3,0,193,2.1151816119528967e6,0.0,1.8136080594314435e6,0.0,0.0,0.0,0.0,0.0,1.8288476906446937e7,4.874281677632762e7,0.0,0.0,0.0,0.0,0.0,4.874281677632762e7,2.2217266577831276e7,2.652555019849634e7
WECC,WECC_landbasedwind_class1_moderate_0,3,0,194,9.950435356116472e9,0.0,3.990637008190753e9,0.0,0.0,0.0,0.0,0.0,2.46617213394714e9,1.791455270775392e10,0.0,0.0,0.0,0.0,0.0,1.791455270775392e10,1.6407244498254364e10,1.5073082094995575e9
WECC,WECC_landbasedwind_class1_moderate_1,3,1,195,4.2802534146132135e9,0.0,1.7177599590344934e9,0.0,0.0,0.0,0.0,0.0,1.1442602079609215e9,7.657597580869821e9,0.0,0.0,0.0,0.0,0.0,7.657597580869821e9,7.142273581608628e9,5.153239992611923e8
WECC,WECC_landbasedwind_class1_moderate_2,3,2,196,717295.25820302,0.0,291184.91450610844,0.0,0.0,0.0,0.0,0.0,99520.41107614875,953863.7211513157,0.0,0.0,0.0,0.0,0.0,953863.7211513157,1.108000583785277e6,-154136.86263396137
WECC,WECC_landbasedwind_class1_moderate_3,3,3,197,4.1124699106423697e6,0.0,1.754756755364588e6,0.0,0.0,0.0,0.0,0.0,512112.5682040779,5.58849999478377e6,0.0,0.0,0.0,0.0,0.0,5.58849999478377e6,6.379339234211036e6,-790839.2394272657
WECC,WECC_landbasedwind_class1_moderate_4,3,4,198,125323.12895398206,0.0,50674.25243980837,0.0,0.0,0.0,0.0,0.0,39785.49955068487,180983.09665115256,0.0,0.0,0.0,0.0,0.0,180983.09665115256,215782.8809444753,-34799.78429332274
WECC,WECC_landbasedwind_class1_moderate_5,3,5,199,148625.30822472426,0.0,33756.128126409036,0.0,0.0,0.0,0.0,0.0,11752.644244800444,142306.63232886096,0.0,0.0,0.0,0.0,0.0,142306.63232886096,194134.08059593372,-51827.44826707276
WECC,WECC_landbasedwind_class1_moderate_6,3,6,200,81522.68369724318,0.0,30817.669259646827,0.0,0.0,0.0,0.0,0.0,39938.02315124476,124983.47759436804,0.0,0.0,0.0,0.0,0.0,124983.47759436804,152278.37610813478,-27294.898513766733
WECC,WECC_landbasedwind_class1_moderate_7,3,7,201,95528.31346494744,0.0,20953.975018108784,0.0,0.0,0.0,0.0,0.0,7660.619289559532,78261.8215391283,0.0,0.0,0.0,0.0,0.0,78261.8215391283,124142.90777261576,-45881.086233487455
WECC,WECC_landbasedwind_class1_moderate_8,3,8,202,72302.70724262416,0.0,25942.031717993286,0.0,0.0,0.0,0.0,0.0,31027.13187382299,101715.01730376005,0.0,0.0,0.0,0.0,0.0,101715.01730376005,129271.87083444044,-27556.853530680397
WECC,WECC_landbasedwind_class1_moderate_9,3,9,203,80341.57497693907,0.0,15662.92538030307,0.0,0.0,0.0,0.0,0.0,2981.6293091170073,44512.4796281583,0.0,0.0,0.0,0.0,0.0,44512.4796281583,98986.12966635915,-54473.65003820085
